gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
BHLHE41,-1.3663339689578748,-6.058290220037831,1.0513138603346552e-08,3.2571239664239427e-08,True,3.5952304605424536e-08,True
C4orf33,-0.7641517073170725,-6.057749254533028,1.0541597887071751e-08,3.265432354831712e-08,False,3.6048073771563886e-08,False
HMGB2,0.6321199334811496,6.0576983043167445,1.0544282184957384e-08,3.265755175397095e-08,False,3.605414368110466e-08,False
SLC25A44,-0.38152858093126873,-6.057284245704925,1.0566121640473106e-08,3.272009670882726e-08,False,3.6125704271441224e-08,False
ARHGAP8,0.7580364523281578,6.057007930294778,1.0580720545366839e-08,3.276020387446837e-08,False,3.6169380668553464e-08,False
CCL26,1.6991017516629705,6.055468247971209,1.0662431660782035e-08,3.300806015535061e-08,True,3.643770923152024e-08,True
RHOJ,-1.2056270509977862,-6.054492527967127,1.0714533492396551e-08,3.3164191060434275e-08,True,3.6611028656168557e-08,True
C9orf135,-0.5359208647450111,-6.052586595190317,1.0817028907181457e-08,3.347622998398967e-08,False,3.6951697628908826e-08,False
KIAA0240,-0.47363308203991217,-6.052247984686072,1.0835338771164874e-08,3.352767732101383e-08,False,3.7007868810390594e-08,False
KRT6C,2.2433844345898004,6.051390341063973,1.0881850783415995e-08,3.366636069225169e-08,True,3.715872780434129e-08,True
RNF167,-0.4029612860310472,-6.05132181527327,1.0885575539055908e-08,3.3671447718228026e-08,False,3.7169846396094283e-08,False
C1orf74,0.42606221729489846,6.051297797740553,1.0886881320873245e-08,3.3671447718228026e-08,False,3.7172704566887616e-08,False
EVC2,-1.4202180487804879,-6.049877463119489,1.0964375836198218e-08,3.390585325057906e-08,True,3.743247067518462e-08,True
VAV1,-1.4097647450110848,-6.048368729681018,1.104728641590511e-08,3.415693174022154e-08,True,3.7702543440501734e-08,True
POLH,0.43630521064301675,6.045971750853266,1.1180276341851274e-08,3.4562747646571786e-08,False,3.814000236650636e-08,False
TLCD1,0.8257068292682934,6.045590845403521,1.1201554032493117e-08,3.462314346350491e-08,False,3.8209301087910626e-08,False
SYT6,-1.0904229933481155,-6.045021062466204,1.1233456779263095e-08,3.4712599219762575e-08,True,3.831482759548753e-08,True
ANGPT1,-1.3772164745011084,-6.0450017275339425,1.1234540925283485e-08,3.4712599219762575e-08,True,3.831687741005856e-08,True
PACRG,-1.19730044345898,-6.044980488711294,1.1235731944366253e-08,3.4712599219762575e-08,True,3.831929153726493e-08,True
PMM2,0.46268317073170806,6.043976586989725,1.1292169769782818e-08,3.4881543990629216e-08,False,3.8501837199486503e-08,False
PNKP,0.45008175166297093,6.043593180561318,1.131379763129197e-08,3.4942924909691475e-08,False,3.857226290150803e-08,False
ATP6V1G1,0.41020904656319424,6.041154215807988,1.1452333941581376e-08,3.5365305139165965e-08,False,3.902612112853083e-08,False
NCOA2,-0.8056880044345931,-6.041005909520332,1.1460811410047298e-08,3.538598921155265e-08,False,3.904822722886315e-08,False
TTC16,1.23968507760532,6.040664564527904,1.1480346742255675e-08,3.544080342490509e-08,True,3.91064566834691e-08,True
C9orf130,-0.7955403547671862,-6.039851452142353,1.1527013267073332e-08,3.5579343914680635e-08,False,3.9256989613157415e-08,False
RING1,-0.34589501108647447,-6.039708428394177,1.1535240982299322e-08,3.559921437228222e-08,False,3.9283323350378556e-08,False
ABCC2,2.1940213303769402,6.0392719458939155,1.1560386122635324e-08,3.567127987910763e-08,True,3.936557435138785e-08,True
CARM1,0.31475742793791106,6.039039460352923,1.1573801233259172e-08,3.5707133900996764e-08,False,3.9407871409659756e-08,False
LRRK1,-0.6082181818181809,-6.039005030432721,1.1575789240856005e-08,3.570772772342227e-08,False,3.9411769554333974e-08,False
IL10,-1.4469591352549873,-6.038894377504223,1.1582180687449608e-08,3.5721902501754084e-08,True,3.9429631132753966e-08,True
ISG20,-1.1194103991130788,-6.0385997383751775,1.1599216291109995e-08,3.576889663223825e-08,True,3.9482541366219724e-08,True
LOC415056,-0.37656609756097564,-6.03797155748882,1.1635618930231283e-08,3.587558971558287e-08,False,3.9603052516869593e-08,False
H2AFY,0.4197150997782604,6.037712359729628,1.1650671909252713e-08,3.591643346137168e-08,False,3.965258508610691e-08,False
RBBP6,0.39451813747229103,6.0372448360499815,1.1677871808522967e-08,3.5994704999394955e-08,False,3.974161029239524e-08,False
TMEM106A,-1.094534944567628,-6.03649091121885,1.172186546382322e-08,3.612470765210791e-08,True,3.988290796048725e-08,True
C12orf76,0.4614396008869166,6.034596024875383,1.1833156800286613e-08,3.646203738569877e-08,False,4.023740103292726e-08,False
FYB,-1.4001492682926813,-6.034029561766681,1.1866627422801419e-08,3.6559507290046755e-08,True,4.034429482713897e-08,True
MED6,0.4311904434589824,6.03311361845901,1.1920944447673954e-08,3.672116205559045e-08,False,4.052375063133162e-08,False
DOCK1,-0.5113406873614164,-6.032613942913617,1.1950678846202025e-08,3.6807054392817046e-08,False,4.061163925111648e-08,False
RORB,-1.041615521064302,-6.032580017826266,1.1952700276605e-08,3.680757980812072e-08,True,4.061429121795633e-08,True
AGK,0.5850078048780514,6.031965621796579,1.1989367252331607e-08,3.6914777294800846e-08,False,4.0733646670332695e-08,False
SNRPN,-1.4441116186252803,-6.031299120163866,1.2029268692282252e-08,3.703189883644228e-08,True,4.086570957731116e-08,True
ITGAL,-1.5815661640798266,-6.031026581426597,1.2045622273499445e-08,3.707650366090133e-08,True,4.091600757174798e-08,True
PIK3R2,0.4289719733924571,6.030742481505419,1.2062692802584465e-08,3.712330110878942e-08,False,4.096841138513293e-08,False
KIF21B,0.9926031042128596,6.029018577235558,1.2166786132191822e-08,3.7437857931440315e-08,False,4.130103618814058e-08,False
TCEAL3,-1.0454100665188486,-6.028593716475158,1.2192575287268017e-08,3.751140852999676e-08,True,4.1385036405645555e-08,True
RUNDC1,-0.36201773835919937,-6.028438585443571,1.22020051418584e-08,3.7534613496695743e-08,False,4.140818245410324e-08,False
RDM1,1.1613020842572057,6.027526759818908,1.2257576549592692e-08,3.769972546268943e-08,True,4.1589648341629184e-08,True
CLYBL,-0.9433209090909056,-6.02673388315445,1.2306100390136717e-08,3.784311403411921e-08,False,4.1747144002198834e-08,False
NCDN,0.5442328824833726,6.026480538257667,1.2321644727994335e-08,3.7885057004579986e-08,False,4.1796300676199275e-08,False
ZDBF2,-1.4315108425720622,-6.025413591147066,1.238732048461575e-08,3.808110101678056e-08,True,4.200470619198561e-08,True
OSBP2,0.724915498891356,6.02508075753306,1.2407878202217506e-08,3.8138403988794366e-08,False,4.2070818459474844e-08,False
LOC220930,0.690254478935695,6.025019067719342,1.2411692195481083e-08,3.814423160122582e-08,False,4.208015210424659e-08,False
C16orf73,-0.5088347671840354,-6.0241176846541595,1.2467551880393974e-08,3.830998211455423e-08,False,4.225327924456255e-08,False
MDFIC,-1.2067883592017745,-6.023923467562103,1.2479619986017426e-08,3.834114053173622e-08,True,4.229056419840722e-08,True
IL23R,-1.098976518847007,-6.023826514954627,1.2485648637535551e-08,3.835373717248525e-08,True,4.230682340340341e-08,True
DLEU1,0.630017294900223,6.023297576042958,1.251858917007032e-08,3.8448985764507865e-08,False,4.240631308116939e-08,False
MEGF9,-0.5290508425720635,-6.023238737784235,1.2522258684655538e-08,3.8454317242394174e-08,False,4.241693160464389e-08,False
MMP14,0.9881760310421299,6.021107100844173,1.2655914732938226e-08,3.885875811238884e-08,False,4.284221889191673e-08,False
USHBP1,-1.0523694013303762,-6.020058939750681,1.2722147983374215e-08,3.9056090914690185e-08,True,4.305723897548262e-08,True
DSCR6,2.014413303769401,6.0197499680333575,1.2741736711381861e-08,3.911018953221965e-08,True,4.311801528309909e-08,True
CD5L,-0.5215764301552106,-6.01953992240847,1.2755070444913937e-08,3.9145074990432635e-08,False,4.3155770577390456e-08,False
FLJ33630,0.5589316629711725,6.018192616644291,1.2840923788140165e-08,3.940247668179964e-08,False,4.3433277322130324e-08,False
CTPS2,0.6555988691795971,6.017953084602679,1.2856246556162962e-08,3.9443408710646834e-08,False,4.348139614849657e-08,False
ATG9A,-0.38147558758315014,-6.017259834728609,1.290069463721285e-08,3.9568196181662716e-08,False,4.362311502761018e-08,False
CELF3,-1.9050481818181848,-6.017256648322023,1.2900899283044253e-08,3.9568196181662716e-08,True,4.362311502761018e-08,True
MUC12,-2.7413585144124184,-6.01646264649235,1.2951993178311321e-08,3.971878000571738e-08,True,4.378841569735264e-08,True
JUND,-0.6121692017738383,-6.014367386417214,1.3087777999252483e-08,4.0128991839521143e-08,False,4.422108757414337e-08,False
ARL6IP5,-0.45767900221729185,-6.013684744638701,1.3132317993029126e-08,4.02593506902066e-08,False,4.4356460927602613e-08,False
LOC399959,-1.7395825720620843,-6.012794631137839,1.3190618235815878e-08,4.043184723422786e-08,True,4.454389322828915e-08,True
DUSP12,0.4257456097561034,6.012676750912667,1.3198358116769436e-08,4.0449337011587886e-08,False,4.4566234867252125e-08,False
MYST4,-0.5428600221729454,-6.011929080100645,1.324755318836307e-08,4.059385057888696e-08,False,4.471902090196845e-08,False
MYL6B,0.7388904878048761,6.011373996258466,1.3284192785667179e-08,4.069985240002514e-08,False,4.483316131902928e-08,False
PRPF39,0.41961534368071085,6.009812736612616,1.3387781266981701e-08,4.101090666304145e-08,False,4.517507469988583e-08,False
UBE2D3,-0.3558283370288233,-6.009625397379086,1.3400264221563312e-08,4.104282374468344e-08,False,4.5215272681226095e-08,False
SPATA4,-0.5415961419068737,-6.009120328771437,1.343397532398738e-08,4.113973933910333e-08,False,4.532709237123447e-08,False
GRHL2,0.539081662971169,6.008787785493266,1.3456216532613292e-08,4.1201505494084765e-08,False,4.5400204037539437e-08,False
PDE4C,-1.5828494900221788,-6.008581243221565,1.3470048706116613e-08,4.12375090237902e-08,True,4.5443006023306754e-08,True
ESR2,-0.9985055654101989,-6.008257527048846,1.3491756107107425e-08,4.129760715746427e-08,False,4.55104307238642e-08,False
AGTR2,-0.8366529490022171,-6.007018052501363,1.3575189155024522e-08,4.154659691073756e-08,False,4.578018373660762e-08,False
CCDC159,-0.5894113082039878,-6.006754404864544,1.3593001309118391e-08,4.159470949906716e-08,False,4.58369942875569e-08,False
TUBB6,-0.9534383148558732,-6.006466532960855,1.3612476252166763e-08,4.1647894650283144e-08,False,4.590007299212692e-08,False
ZNF286A,0.5313916186252747,6.006092340295742,1.3637831838913725e-08,4.1719052727346134e-08,False,4.597775012342023e-08,False
NUP54,0.37489004434589646,6.004642106832619,1.3736539302355666e-08,4.20145427723696e-08,False,4.628888046375515e-08,False
FAM187B,-0.2708670953436808,-6.00455634454685,1.3742398453075896e-08,4.202600000558517e-08,False,4.630468928121732e-08,False
SEH1L,0.49094485587583314,6.003882319802726,1.378853224727991e-08,4.216059975425209e-08,False,4.6454214764360674e-08,False
HHATL,-0.5331113303769401,-6.003727365851518,1.3799159570451475e-08,4.2186608205621596e-08,False,4.6486069010453415e-08,False
TBCE,0.5172082039911317,6.002357010976388,1.3893494085384742e-08,4.246847784753249e-08,False,4.678994627770306e-08,False
SCARB1,0.69460767184035,6.0018491942528875,1.3928612347253393e-08,4.256928135082653e-08,False,4.690024938801728e-08,False
FLJ43663,1.0242480709534343,6.001422579631944,1.3958182344181591e-08,4.265309961259055e-08,True,4.6995826297995115e-08,True
VEPH1,-1.4528541906873609,-6.000659871189698,1.4011201607538147e-08,4.2808536851914445e-08,True,4.7160321390611824e-08,True
SCARNA12,0.9270658758314865,6.000195428803432,1.4043583798537233e-08,4.29008834103702e-08,False,4.7263298657239724e-08,False
PLEKHH2,-1.5188245676274903,-5.999734168053384,1.4075816821140716e-08,4.2992745987102664e-08,True,4.7369767756577275e-08,True
ERI1,0.6065111751662933,5.999624328788303,1.4083503110560781e-08,4.3009617069981915e-08,False,4.73916124530026e-08,False
ZFP106,-0.5303361862527662,-5.998784210489405,1.4142428926591482e-08,4.3182939361757224e-08,False,4.758384317328854e-08,False
PVALB,-0.761501507760532,-5.998607585799668,1.4154848100169955e-08,4.321422538656431e-08,False,4.762360840591736e-08,False
RNF121,-0.2934584478935669,-5.998095454730109,1.4190918557469472e-08,4.3317697214488936e-08,False,4.7732816103896124e-08,False
C6orf208,-1.0355261197339247,-5.996160508051399,1.4328016629817874e-08,4.372947616899755e-08,True,4.817761419593287e-08,True
RNF7,-0.37858576496673635,-5.993945663283991,1.4486541772120528e-08,4.4206514688071343e-08,False,4.869000672584218e-08,False
OSTM1,-0.538599135254989,-5.99287652396029,1.4563678745364935e-08,4.443508426036705e-08,False,4.8934750411932075e-08,False
C17orf70,0.41262059866962275,5.992803096364813,1.4568991209505306e-08,4.44444743340132e-08,False,4.895052658046048e-08,False
PARD3,-0.32469509977827293,-5.99216114744135,1.4615517049089985e-08,4.4579568643443636e-08,False,4.910060849195256e-08,False
ALAS1,-0.5075761640798255,-5.992120102829249,1.46184967474929e-08,4.458181947820753e-08,False,4.9108538402303425e-08,False
KALRN,-0.8026869179600844,-5.990525652365896,1.4734710744907784e-08,4.4929345689049536e-08,False,4.947798200085392e-08,False
UNC5B,-1.0427546563192909,-5.988512693722004,1.48827233338351e-08,4.537371131994153e-08,True,4.994961662645303e-08,True
ELOVL6,-0.7815562749445597,-5.988369416753325,1.4893313893884917e-08,4.539903945550113e-08,False,4.99830454947376e-08,False
RAB42,-1.2943668957871433,-5.987484880840598,1.4958859752735065e-08,4.559185347166931e-08,True,5.0194525422311144e-08,True
LRRC17,-1.2168520620842571,-5.986762354672589,1.50126102682114e-08,4.5748663868207186e-08,True,5.036849197064927e-08,True
ANKMY1,0.5049827050997813,5.986511596262677,1.503130905761682e-08,4.5798627735380064e-08,False,5.042269504273272e-08,False
BCL7B,-0.3655264301552119,-5.98349278959567,1.52582191695459e-08,4.6477430762597134e-08,False,5.114028577813058e-08,False
RACGAP1P,0.813893370288248,5.983485524066854,1.5258769319102766e-08,4.6477430762597134e-08,False,5.114028577813058e-08,False
SPC24,1.0332828159645233,5.983396890445211,1.5265482268939164e-08,4.649075740924857e-08,True,5.1160622315680665e-08,True
CXCR2P1,-1.8241620620842571,-5.982689889575942,1.531913304727225e-08,4.664700641725666e-08,True,5.133174999707941e-08,True
?|728788,-0.6524048780487803,-5.982506914667516,1.53330482027583e-08,4.668223049728327e-08,False,5.1374035855825945e-08,False
ZNF23,0.44790166297117295,5.98162454718858,1.5400326077773953e-08,4.6879884388288787e-08,False,5.159073456139e-08,False
C7orf23,0.5835780266075314,5.9814529723742,1.5413441727866455e-08,4.6912628656577925e-08,False,5.1630309726999844e-08,False
C12orf63,-0.7243235254988915,-5.980886849159823,1.5456795505624074e-08,4.70373821301218e-08,False,5.177115811876554e-08,False
SMARCAD1,0.46347430155210567,5.980520914952482,1.5484882407791848e-08,4.711564511073386e-08,False,5.185866192852723e-08,False
INPP5E,0.45479062084257915,5.97985965513607,1.5535763742835757e-08,4.7263229853721074e-08,False,5.2024923389078274e-08,False
KIAA0195,-0.5741666518847008,-5.97975623886735,1.5543736031671894e-08,4.7280250605974144e-08,False,5.204916785270902e-08,False
H19,2.327154412416851,5.979639015745976,1.555277753340252e-08,4.730051793955894e-08,True,5.207504621105989e-08,True
PTPRC,-1.5898191796008891,-5.978062537580869,1.567487474699746e-08,4.7664561788002823e-08,True,5.246392618113812e-08,True
CWF19L1,0.4144464523281641,5.977728115598376,1.5700896130035882e-08,4.773638913591554e-08,False,5.254214983105602e-08,False
MAML3,-0.6502915521064292,-5.977230885823764,1.57396639405494e-08,4.784694233960653e-08,False,5.2658551685003784e-08,False
EHD2,-1.248452616407981,-5.976992305860982,1.5758298764323714e-08,4.789626891733237e-08,True,5.271867222973752e-08,True
ARF6,-0.4276605099778319,-5.976013543845621,1.5834973917910987e-08,4.812196306624325e-08,False,5.29617802533007e-08,False
ZNF844,-1.302216718403546,-5.975346036670786,1.5887475459365053e-08,4.8274136663161625e-08,True,5.311945502885813e-08,True
NTRK2,-2.452005188470064,-5.974893178219665,1.5923191370501632e-08,4.837526837536907e-08,True,5.323662598845959e-08,True
LOC441666,-1.373624478935699,-5.974734862533375,1.593569593509206e-08,4.840586300002685e-08,True,5.326944994252827e-08,True
SLC30A1,-0.536228802660748,-5.973559530074469,1.602883122786764e-08,4.8681332716646874e-08,False,5.356723268836137e-08,False
SIGLEC16,-1.008671596452329,-5.973445664783557,1.6037882417579785e-08,4.870138458366303e-08,True,5.35907060735578e-08,True
C16orf93,0.8696839246119721,5.972639106869629,1.6102139646960535e-08,4.8889045978489185e-08,False,5.37895569739915e-08,False
LOC158696,-1.06620645232816,-5.97064112831271,1.626240500331399e-08,4.9368103846879157e-08,True,5.4304339819900325e-08,True
JRKL,0.47714991130820383,5.970181981416711,1.6299455390303983e-08,4.947302645710857e-08,False,5.441889488791593e-08,False
NPM2,1.5128296452328165,5.969531138297322,1.6352116395932294e-08,4.9625292044240124e-08,True,5.4580926750410986e-08,True
NET1,-0.44654137472284106,-5.969342390255574,1.636741956248252e-08,4.966415514786235e-08,False,5.462970711208391e-08,False
FLJ37453,-0.5526016629711741,-5.968520435281829,1.6434225318703345e-08,4.985925841541624e-08,False,5.484576041217229e-08,False
GPN1,0.412582860310426,5.968303816607358,1.6451875841926818e-08,4.9905194458267024e-08,False,5.490004467781041e-08,False
ZNF407,-0.5928141906873661,-5.966958137915158,1.6561941673608213e-08,5.0231406750502755e-08,False,5.5244089273767646e-08,False
EIF1AD,0.30191804878049133,5.966104231600253,1.6632158621154443e-08,5.043235847518289e-08,False,5.5468972929561044e-08,False
PGD,0.5260405099778254,5.966090745359394,1.6633269937080736e-08,5.043235847518289e-08,False,5.5470346471415086e-08,False
PRMT7,0.35837898004434976,5.963887912699101,1.681577229355256e-08,5.097793652467679e-08,False,5.604833379430471e-08,False
ABCC6,-1.434206186252772,-5.9622375501448985,1.6953788502105937e-08,5.138850662115238e-08,True,5.648224010128589e-08,True
