gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant
HCCS,-0.3123879924953048,-3.807532424968329,0.000167611738410395,0.00031869277905437833,False
RNF6,0.3415083148558704,3.806986491673351,0.00016796618230422588,0.0003193364266261833,False
MGC3771,-0.37995214054238424,-3.8053381106685586,0.00016904068671914774,0.0003213487976409322,False
DCDC1,0.3635087071465122,3.805295688534692,0.0001690684253212589,0.00032137105874964364,False
HINT1,-0.3269727869691277,-3.8045681360725374,0.00016954482073302515,0.00032224605703831205,False
ERO1LB,-0.6266764455057103,-3.8045166208646575,0.0001695786005138436,0.0003222797099812857,False
TM9SF1,-0.26336297970322065,-3.8044425626058698,0.00016962717346742418,0.00032234146791980427,False
TPCN2,-0.2581076155551738,-3.803877492019851,0.00016999822217358984,0.0003230159547555417,False
LRTM1,-0.23049343339587244,-3.803634241238982,0.0001701581867178854,0.00032328926785687507,False
ORAI1,0.24704503667064515,3.8034624105167447,0.00017027127031210803,0.00032347346690901705,False
CGB,0.8609517482517479,3.803150833887279,0.00017047650330026052,0.00032383267562010644,False
MRPL15,0.33388317414292956,3.802495078581404,0.0001709092078937715,0.00032462387440982554,False
PCDHA4,-1.3655773153675588,-3.8017258779327,0.00017141809276069111,0.00032555960593462697,True
IKBIP,0.42694917277844713,3.800648449637586,0.00017213330133930785,0.00032688697592850183,False
RP1-177G6.2,-0.2401495565410199,-3.8004784377961194,0.0001722464142685469,0.0003270521455028709,False
CLIC4,-0.5497372846665538,-3.8004686918988897,0.00017225290057408066,0.0003270521455028709,False
ZNF800,0.26292284666553556,3.7988870555263397,0.00017330860955778934,0.00032902543524606346,False
UBE2J2,-0.21047711069418007,-3.7986640873173396,0.00017345792685635077,0.0003292777346591397,False
CCDC25,-0.35284834555688427,-3.7984616839442493,0.00017359357753979912,0.000329504045221336,False
APCDD1,1.1657692478253452,3.79770902966431,0.0001740988860553552,0.00033043190698692465,True
DNAJB9,-0.35031548695207704,-3.7968631270293365,0.00017466845707785986,0.00033148154892674776,False
SPRR3,1.374705551765309,3.796568477578715,0.0001748672662470686,0.0003318274359505702,True
PIAS3,0.36886419068735954,3.7964181465585645,0.000174968781614572,0.00033198865064561076,False
CT62,-0.5026516459150608,-3.7963369219664984,0.0001750236540337245,0.00033206134210599705,False
FGF12,-0.6358973818864078,-3.7957192023049284,0.00017544149555155208,0.0003328225930370536,False
HTR2A,-0.8337049803854679,-3.795634903870903,0.00017549859021123067,0.0003328994071651064,False
ABI1,-0.19280538120416146,-3.794888202122643,0.00017600509230917966,0.0003338285971808771,False
CBR4,-0.31164232474842457,-3.7947985995950617,0.00017606596413466389,0.0003339124650870233,False
HLA-DRB1,-0.9979060634487489,-3.794364357888848,0.00017636124978020364,0.0003344408453696286,False
PCDHB6,-0.7550801978509281,-3.7941531667587234,0.00017650502940996305,0.00033468184600621894,False
ZNF285,-1.121183122974589,-3.793966321027231,0.00017663232692508208,0.00033489155128585304,True
EZH1,-0.32237144806413376,-3.792631103535687,0.0001775445347223488,0.0003365892512465104,False
CCDC154,0.7306776906020804,3.7915885106136926,0.00017825991645557387,0.0003379135222590769,False
CEP76,0.37403039399625015,3.791497293656151,0.0001783226349120928,0.00033800045660686904,False
NISCH,-0.29280289101143353,-3.7913052808786096,0.00017845472613380292,0.0003382188542379004,False
ITGAE,-0.39544235033259234,-3.790866300325845,0.0001787570610081765,0.00033875983678770683,False
DFNB59,0.5566848285860515,3.790549655304421,0.0001789754411998343,0.0003391416308531025,False
RAP2A,0.32352991642504314,3.7904234343742838,0.00017906256206496249,0.00033927465218318824,False
MMP24,-0.4586096708169851,-3.7891498694775,0.00017994385268816588,0.00034091224099005253,False
KHDC1,-0.8926483029165961,-3.7885420510236503,0.0001803658980321452,0.00034167954039536193,False
ENAH,0.5061154528398415,3.788312823807074,0.00018052530709597813,0.0003419492118350838,False
C20orf144,0.256306856558076,3.787882083524616,0.00018082521229436773,0.0003424849335444996,False
C19orf29,0.20964310932969177,3.7869997306908463,0.00018144102505085282,0.000343618829911174,False
TSC22D1,-0.41789063619306965,-3.786365951109645,0.00018188457504077056,0.00034442630615484036,False
CDIPT,-0.24739486610949868,-3.7862533143467827,0.00018196351086119383,0.00034454324230493306,False
APAF1,-0.28481414804707406,-3.7855997857827286,0.00018242214238713267,0.0003453790325648735,False
ITGB2,-0.9422654357837263,-3.7855161252474065,0.00018248093221684305,0.00034544003044602214,False
SCFD2,0.28345417874807666,3.785504905252088,0.0001824888180790158,0.00034544003044602214,False
FCAMR,-0.9391020211495755,-3.785388750035217,0.0001825704755340588,0.00034556197814196915,False
LOC100216545,0.4316228637216488,3.7849867579038956,0.00018285334362735397,0.0003460647101876956,False
C17orf99,0.7323341037011772,3.7842643536019938,0.00018336271534572586,0.00034699598326397394,False
NFIC,-0.5447424185570533,-3.7840024243992185,0.0001835477340440534,0.00034731333216150156,False
EMX2,-0.8892761129114786,-3.783940913721806,0.00018359120884332497,0.00034736281374999207,False
TTC8,0.29593623571550154,3.781815026141944,0.00018509974351943074,0.00035018398354072337,False
CDKN2AIPNL,0.31281292000682726,3.78089982782162,0.0001857527681002588,0.00035138626289368704,False
SOX1,1.6763025840013626,3.7807983993288508,0.00018582527448699526,0.0003514902597607788,True
LOC728276,-0.12384138666211841,-3.780639025752808,0.00018593925703993907,0.0003516726821668501,False
TMEM121,-0.6645996162374206,-3.780469127793647,0.0001860608392419948,0.0003518694422563663,False
P2RY6,-0.7065862698277332,-3.7782891550241278,0.00018762754557706838,0.0003547988577591456,False
C9orf128,0.7071125447722999,3.7781375074649564,0.00018773699402797466,0.00035497234347990305,False
RPA2,0.2842690772641987,3.777407236344036,0.0001882648966035208,0.00035593693322966455,False
TTC39B,-0.37312041616920233,-3.777324520450675,0.0001883247790359594,0.0003560165773779923,False
FHOD1,0.2913883421456571,3.7772904904375553,0.00018834942039275255,0.00035602959167292246,False
ANKRD1,0.6890336943544262,3.777196268454775,0.00018841766303658844,0.0003561250135636876,False
FAM186B,0.45455515947467307,3.7770135650820675,0.00018855005708798034,0.0003563416575185226,False
CDK14,-0.8557483199727098,-3.77678022368564,0.00018871927317780412,0.00035662784422384284,False
C4orf41,-0.209148644038887,-3.775618456101272,0.00018956390801422277,0.0003581902135223039,False
LOC90110,-0.3465871823298645,-3.7749723640219264,0.000190035176685446,0.00035904686134029327,False
ATP11B,-0.25632684632441105,-3.774017588692651,0.0001907336289057314,0.00036033254118156174,False
C3orf45,-0.461230300187617,-3.7728425852376923,0.00019159651274951932,0.0003619285924842531,False
DOCK4,-0.6829732560122821,-3.772061239149547,0.00019217234641639245,0.0003629821522043023,False
BZW1,0.25830091250213627,3.7718823583499685,0.00019230440700728204,0.0003631973775900532,False
KDM6B,-0.355499403036001,-3.77164332181191,0.00019248101193636836,0.00036349668355695447,False
DARS2,0.32089609414975406,3.7708302061392525,0.00019308290488589665,0.000364599005741404,False
COL4A2,0.640876547842403,3.7704555085225033,0.00019336086511744825,0.0003650894948304772,False
NUCKS1,0.28587363977486646,3.770065884356103,0.000193650298851424,0.00036560155291629485,False
LAMB1,0.44365857069758974,3.769936531287254,0.00019374647964890492,0.00036574869757655056,False
TRPV2,-0.6770190602080906,-3.7695920676926056,0.0001940028264092897,0.0003661981424878797,False
CHRNA6,0.5515365341975099,3.769248914556878,0.00019425851627799155,0.0003666462629552603,False
PIK3CB,-0.20992984820058247,-3.769059997907435,0.00019439941737925558,0.000366877665517138,False
UBLCP1,0.24570381204162217,3.7688164049222204,0.0001945812405415326,0.00036718624685719796,False
LOC100130386,0.5820101057479106,3.767060256181804,0.00019589682711078035,0.000369634047014036,False
KDELC2,0.3216435442606169,3.7661549147080335,0.00019657832267801816,0.00037088504466869897,False
BTBD19,0.7069406788333601,3.765591629699416,0.0001970034640146989,0.0003716521879464352,False
ARMC1,0.2847904315196974,3.763992585042167,0.00019821508245335145,0.00037390275690937026,False
JAK2,-0.4815115640457108,-3.7634228508697065,0.00019864847488395106,0.00037468503494103654,False
BRD3,0.27223742111546834,3.763322982356267,0.0001987245361698727,0.0003747932414830164,False
EPS8L1,0.5011230854511304,3.7617583262820897,0.00019991979540559104,0.0003770120295223947,False
LTF,-1.1913890755585843,-3.761468783491206,0.0002001417232236246,0.0003773950484937152,True
PPP1R9B,0.2792841463414657,3.7613643635910066,0.00020022181568148513,0.0003775105702852903,False
PWP2,0.26198811188811,3.761299772432165,0.00020027137372370977,0.0003775685042934068,False
AKR1E2,1.0102823980897155,3.761229998072705,0.00020032492162256116,0.00037763394871496346,True
C3orf39,0.3880830803342956,3.7607727411539704,0.00020067617518920724,0.000378260535164389,False
PCDHA13,-0.7486907555858775,-3.7593376041259425,0.00020178239126138005,0.0003803099214881247,False
TRIM31,-0.9564444908749579,-3.759295243848853,0.00020181513020677108,0.0003803358737330351,False
LDHAL6A,-0.4228444823469222,-3.7579637119609686,0.00020284678902845088,0.0003822441842124474,False
INO80C,-0.3181188043663532,-3.756981289837532,0.00020361114925552515,0.00038364848628637146,False
DDTL,-0.4083776053215118,-3.756865758444361,0.00020370121529317183,0.00038378212428379023,False
SCARNA16,0.40180162885894577,3.7553966548722,0.00020484978359062032,0.00038590981499501433,False
PCDHGA2,-0.7193889135255009,-3.7543359332716864,0.00020568286863597315,0.000387442833159645,False
NOX5,-0.44096808800955134,-3.7542869224764073,0.00020572143861682227,0.00038747908353849565,False
PTAFR,-0.9730211922224097,-3.753847039588641,0.00020606791849868612,0.0003880952250515364,False
SIGLEC14,-1.1711848115299324,-3.7538170292944506,0.00020609157657832443,0.00038810332585661735,True
SLC22A20,0.6228410881801114,3.753645951844724,0.0002062264913881859,0.00038832091964060173,False
IL2RG,-0.6714281681732821,-3.7527914898072265,0.00020690158431225332,0.00038955552309706814,False
KRT2,-0.5860853317414292,-3.75210963361655,0.0002074418002855724,0.00039053597142964567,False
C21orf99,0.3079481920518506,3.752069895176977,0.00020747332496855566,0.00039055864854187786,False
ATP7B,0.5052227443288455,3.751968198465837,0.00020755402201516677,0.00039067387733797345,False
SNAI2,-0.6856388623571572,-3.7483183076227333,0.00021046991870735611,0.0003961252107465024,False
LOC400696,1.0243871226334624,3.748187506530896,0.0002105751296096094,0.00039628602859702165,True
VAV3,-1.1557517653078708,-3.7480070633166025,0.00021072035199198256,0.0003965221076902159,True
ARPC1B,0.2976894337369931,3.747464813573467,0.00021115732846908723,0.00039730709795469206,False
DNAJC25,-0.2333056711581083,-3.7471802878848073,0.00021138695770885605,0.00039770183936028563,False
PPP1R3B,-0.4096020893740455,-3.747139663394776,0.00021141976331445604,0.0003977262389242675,False
SATB1,-0.7474581613508509,-3.7462591005822716,0.00021213202810597568,0.00039902872347544915,False
KIAA0754,0.7354826027630947,3.745831275781125,0.00021247890121932578,0.0003996437119556737,False
TICAM2,-0.8994969554835386,-3.74459666653086,0.00021348290406315837,0.000401494440152549,False
DLL4,0.41768277332423054,3.744511451741013,0.00021355236686670576,0.0004015874090862362,False
PRH1,0.45362574620501395,3.744224088308053,0.00021378676827496778,0.0004019905002263063,False
COX15,-0.21139847347774143,-3.743966705190857,0.00021399692086603272,0.0004023479241714137,False
PSKH2,-0.0932149582125192,-3.7437827739212013,0.00021414721960405787,0.0004025927569677788,False
FHAD1,0.6817663312297455,3.7432447189473335,0.00021458746110327668,0.0004033825797037969,False
OR52N4,-0.3315128603104215,-3.7426862634168563,0.00021504529735169315,0.0004042053259493248,False
C1GALT1C1,0.30400315538120815,3.741426708192229,0.00021608129823413245,0.0004061145509556014,False
C6orf57,0.41670275456251193,3.7402666231644717,0.00021703964682906997,0.0004078774879485287,False
GUCA1A,0.660189212007505,3.7377718439526872,0.0002191141872511686,0.00041173753087028406,False
HES7,0.6139521234862697,3.736521885863336,0.00022016061230455193,0.0004136650994945428,False
CLN5,-0.3245599266587078,-3.7362685114888974,0.00022037330299041566,0.000414025929999797,False
KAAG1,0.7398218232986525,3.7350798319044607,0.00022137370896364517,0.0004158664728493475,False
ZDHHC24,0.2748032321337215,3.733858862273463,0.00022240574871561136,0.0004177660916009001,False
TMPRSS9,-0.5155363465802489,-3.733829296809038,0.00022243079546829602,0.0004177739999193757,False
PAK1,-0.22154816646768083,-3.7328890138717767,0.00022322875689543715,0.00041923347468654124,False
SEC31A,-0.31054246972540156,-3.7328199710042695,0.0002232874556782295,0.0004193044381706942,False
TCF12,0.42053109329694927,3.7319964195841937,0.00022398874487846788,0.0004205819755397341,False
UBR5,0.33396466825856486,3.731855344674073,0.00022410908436670373,0.0004207685309066776,False
DCC,-0.5330918045369276,-3.731177155759336,0.00022468844348432946,0.0004218167876274163,False
KIAA1586,0.3360435954289569,3.7293727615134826,0.00022623677584467908,0.00042468377077856155,False
ZNF445,0.2906303513559614,3.729152347812804,0.00022642659865486757,0.00042500030921457547,False
TYSND1,0.3361163738700341,3.7289534555621597,0.00022659801583670174,0.0004252822444562267,False
NRP1,-0.6963397919154097,-3.728783543698756,0.00022674455290814721,0.00042551743596109615,False
KATNAL1,-0.5567221900051136,-3.7283397029928618,0.00022712775607538428,0.00042619667845685113,False
IRX1,-0.2374029507078288,-3.7279402488831015,0.00022747315876896698,0.00042680486929794014,False
PIP4K2B,0.2518109073853019,3.7276499847396845,0.0002277244569803818,0.00042723639585072096,False
LOC100288778,0.4354207487634323,3.727407964981287,0.00022793418737338125,0.0004275898631021982,False
ACSM2B,-0.24731323554494286,-3.726705780430471,0.00022854372033660948,0.0004286931979370399,False
DOK6,-0.7495608306327819,-3.7257862652922507,0.00022934423181198902,0.0004301545227156576,False
GTF3C2,0.14977538802660995,3.725357893256465,0.00022971806593156347,0.00043081537947131676,False
RPS12,0.32501503496503226,3.7249913917054966,0.00023003836253544094,0.00043137571724986823,False
LOC283663,-0.6543279379157463,-3.724053439941962,0.00023085998516920599,0.00043287596583209387,False
CUTA,0.2657177213030941,3.723646903202102,0.00023121696011375092,0.0004335047737311302,False
ZDHHC6,0.26366648473477916,3.7234460488850236,0.000231393519843835,0.0004337952382299104,False
ANKS1A,-0.25879673375405154,-3.7228965581785975,0.00023187719596530826,0.0004346428796358649,False
C3,-1.2112272471430945,-3.722883136926485,0.00023188902161919438,0.0004346428796358649,True
ID1,-0.9294698533174088,-3.7218724013185,0.00023278123051199062,0.0004362744131394104,False
C21orf91,-0.33898368582636884,-3.7209286234972025,0.00023361725450605513,0.0004378003507660908,False
B3GAT3,0.2716070100631125,3.720150995734017,0.00023430822436101937,0.00043905419611574195,False
TCAM1P,0.9621425294217967,3.7199216853410144,0.00023451234820919206,0.0004393956248569574,False
KIAA1462,-0.8233165103189535,-3.7196948422537117,0.00023471444068065775,0.00043973318404477555,False
SFRS18,0.3442322701688507,3.719591672701112,0.0002348064078114119,0.00043986438163307566,False
UBL7,-0.22108610779464755,-3.7188815734860383,0.00023544032470328006,0.0004410106978980535,False
RPS11,0.3121290892034736,3.7178506885731935,0.00023636348373768317,0.00044269853796735615,False
KCTD1,-0.6698159815793971,-3.717456325812713,0.00023671753764684298,0.00044332025311219893,False
C13orf33,-1.0182731707317068,-3.7173905920527157,0.0002367766011728358,0.0004433894511548854,True
GNMT,0.4938622889305817,3.7173386658771417,0.00023682326803869838,0.0004434354243720491,False
PRKAR1B,0.37678453010404134,3.717236609441723,0.00023691501301893646,0.0004435657868175998,False
TRIM6,-0.6971989339928335,-3.7168462611026913,0.00023726623102909045,0.00044418187975100494,False
MYO3B,0.7979633208255157,3.716468196156297,0.00023760686480013397,0.0004447780449297625,False
