"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-2.06783258054803,9.03195573770492,-16.0471093259338,9.07577265732703e-32,1.01263919921154e-29,61.7229860187795,"SLC22A5"
2.12372565492322,8.15109262295082,16.042793269593,9.27996096751635e-32,1.02982485763844e-29,61.7008494025475,"TRIP13"
2.55978774465522,3.63433852459016,16.0249047675699,1.01766323426744e-31,1.12325947309196e-29,61.6090774342823,"GABRD"
2.04799641674195,10.0620450819672,16.0052863296497,1.12604234282079e-31,1.23623793038026e-29,61.5083867375511,"ATP11A"
2.0149682324601,6.83223360655738,15.9909842042658,1.21229350379587e-31,1.32385029962389e-29,61.434952932655,"CEP72"
2.89123294188497,3.93935737704918,15.9725058672187,1.33363129777805e-31,1.44864817689859e-29,61.3400405494269,"C1orf170"
-2.08572791327913,7.04795245901639,-15.9597170920524,1.42468259702665e-31,1.53940703773458e-29,61.2743283993473,"FAM82A1"
-3.47886214995483,2.01762950819672,-15.9258898964995,1.69677822062194e-31,1.82381449577846e-29,61.1004218480372,"CADM2"
-1.9937556760012,11.6288672131148,-15.9236626574175,1.71642553410232e-31,1.8353237612042e-29,61.0889668007662,"ETHE1"
-1.70376687744655,10.459193442623,-15.9139086762987,1.80519640831415e-31,1.92024260428443e-29,61.0387936093102,"ENDOD1"
-3.10146037338151,1.73794344262295,-15.9124804098186,1.81857656228394e-31,1.92450395998399e-29,61.0314458517366,"SPOCK3"
1.70408154170431,8.83490327868853,15.8999148439071,1.94066982718372e-31,2.04317700267086e-29,60.9667915600801,"PUS7"
1.39348741342969,10.3748647540984,15.8738762493813,2.22052316048724e-31,2.3258847186124e-29,60.8327544766137,"PLXNA1"
1.3424748870822,11.881781147541,15.8486661844789,2.53005623983249e-31,2.63665251795741e-29,60.7029062757065,"CBX3"
-4.9669081300813,3.63694016393443,-15.8338431145631,2.73192651946185e-31,2.83264906285615e-29,60.6265229519153,"NRXN1"
-0.953349382716049,12.5899385245902,-15.829856844797,2.78892286591921e-31,2.87721539886037e-29,60.6059772879995,"HADHA"
-2.84260015055706,7.78628770491803,-15.7836434253559,3.54369660244452e-31,3.6376045624093e-29,60.3676523011771,"AGPAT9"
-1.81678684131286,10.6613385245902,-15.7761139465039,3.68480539588885e-31,3.76363456604966e-29,60.3287986941849,"APPL2"
-7.91753899427883,7.04201475409836,-15.7590861136157,4.02508884173067e-31,4.09084524360052e-29,60.2409072488089,"CHGA"
3.4656204456489,7.67580081967213,15.7498107569627,4.22354831072114e-31,4.25322546704527e-29,60.193017000478,"CGREF1"
4.08135588678109,10.0599795081967,15.749685561406,4.22629320641615e-31,4.25322546704527e-29,60.1923705257718,"MMP11"
