gene,log2FC,FDR_per_contrast
PTPRS,-1.5552939109670838,1.342669828460612e-09
C4orf31,-1.7742887600204629,1.3839653524127927e-09
LAIR2,1.6182384785945778,1.4114155304661595e-09
WDR86,-1.2126898260276322,1.4189695103541206e-09
DHDPSL,1.76522120075047,1.4451417779754751e-09
ZNF844,-1.3250634316902614,1.452566487614411e-09
PLOD2,-1.0285332253112696,1.4836945472380411e-09
AVPR2,-1.334606182841548,1.4902617377644551e-09
KCNN4,1.2998237847518332,1.4976429501670027e-09
COL14A1,-1.707823494797891,1.50789026884312e-09
RANBP17,1.4085644124168537,1.512619491657389e-09
ALOXE3,1.4250054238444485,1.5136321632122167e-09
P2RX6,-1.1823111546989593,1.5362205935219291e-09
SNURF,-2.046931408835069,1.53646722322208e-09
LAG3,-1.5492137131161474,1.5436028822454315e-09
LOC644538,-1.3276975353914375,1.546932647264128e-09
ZNF366,-1.3799241344021844,1.5888100231317715e-09
PAX5,-2.191455185058844,1.5936011811078383e-09
PGF,1.0814158962988278,1.6968611076765111e-09
REM1,-1.2309754733071805,1.698976271625216e-09
PROM2,-2.1585165529592345,1.7084128596252026e-09
DHH,-1.1345915060549214,1.7288435398008979e-09
MFI2,1.3514648047074855,1.7641812784422447e-09
SLC14A2,-1.8106542384444837,1.831675852932271e-09
OGDHL,-2.337435007675249,1.8393386011334438e-09
FERMT2,-1.4267539911308251,1.8534577859537799e-09
CD163,-2.01709217977145,1.8574597271726842e-09
IL18RAP,-1.3436105747910632,1.8676055671357583e-09
FCGR2C,-1.7147036329524097,1.8937637444777044e-09
PTPRC,-1.6333915572232662,1.9024394545174762e-09
S100A5,1.2503023878560455,1.949748544879024e-09
HIC1,-1.085758997100462,1.9498484562062863e-09
ABCC6,-1.3064591932457743,1.9541451189726827e-09
H19,2.470894831997265,1.967650848787712e-09
FYB,-1.4646250724884888,1.97587000692834e-09
NEUROG3,-1.861735579055091,2.003915933896414e-09
PCDHGA1,1.0950078713968954,2.0059178926540395e-09
ANO2,-1.0130372761385005,2.0082334624527046e-09
FAM162B,-1.079614625618284,2.008987676477441e-09
PGC,2.2265655892887586,2.0159117410401894e-09
PTGFR,-1.5943731025072454,2.017128785778184e-09
SNORD116-20,-1.1423710643015526,2.019116925905032e-09
SP140,-1.4056606685996922,2.0204579467229268e-09
NAIP,-1.0029937830462208,2.024515468584205e-09
KIR3DL2,-1.153037907214737,2.051684503282313e-09
ABCC2,2.303119162544771,2.064244640998591e-09
ZEB1,-1.2736556796861649,2.066740034860332e-09
RUNDC3A,-1.760427673545963,2.0753509123225474e-09
KANK4,-1.7213705185058863,2.09146959029374e-09
BOC,-1.613091872761382,2.13988795536666e-09
PLEKHH2,-1.398443169026094,2.142138328396333e-09
GAB3,-1.104412681221219,2.158110016441473e-09
PNPLA3,2.079406523963839,2.159682627755256e-09
FLJ32063,-3.0123414122462933,2.1784855277076403e-09
PACRG,-1.1945766672352034,2.194978226476193e-09
BNC2,-1.667155577349475,2.1977380434589143e-09
PRSS33,2.53566666382398,2.2127105815362514e-09
CCDC40,1.039061444652909,2.2888216958193387e-09
BCL2L10,-1.485439996588775,2.300708344530696e-09
DCHS2,-2.074707513218489,2.3222926765952363e-09
RASSF10,1.9155867900392245,2.3536477594725243e-09
F8,-1.0292935954289597,2.370703206255149e-09
DQX1,-1.8579861760191,2.3869071307841612e-09
IPCEF1,-1.2655123145147522,2.396170167438221e-09
OR51E2,-1.4904870714651235,2.40552379697674e-09
LY96,-1.3811787566092448,2.4101891523995406e-09
C21orf15,-1.3458469384274272,2.415938321117049e-09
MARCH1,-1.0919001364489145,2.4487062888027315e-09
PDPN,1.3835662885894626,2.455375485942062e-09
NCCRP1,-1.6834157683779636,2.455944802122658e-09
CDKN2A,1.666689945420429,2.4620404887576477e-09
COX6B2,-1.6347073256012292,2.462780675977221e-09
TLX1NB,1.051944533515264,2.468925300799022e-09
NELL2,-2.0565297629200057,2.496130106541571e-09
KCNS3,-1.286995326624596,2.5574811212188773e-09
PLA2G2D,-2.4416506054920686,2.666187742575062e-09
KLHL4,-1.40603197168685,2.705058758485002e-09
EN2,2.578459645232817,2.7737579801802503e-09
ENGASE,1.0860400989254586,2.7838619911535967e-09
OLFML2B,1.4459313406106018,2.7838619911535967e-09
THSD4,-1.0243219512195123,2.7949655493204092e-09
CDHR3,-1.1061652652225824,2.7949655493204092e-09
TNNT2,1.6005404485758152,2.816760471406886e-09
MT3,-2.240103112740921,2.8289113210950957e-09
MUC12,-2.507322010915926,2.83133612060743e-09
C1orf105,1.316681280914207,2.837027548424635e-09
AFF2,-1.5229257888453005,2.8432270738086964e-09
CHD5,-1.4555916766160677,2.8614326185856827e-09
DMRT3,1.3948158792427086,2.880589010091418e-09
EFCAB5,-1.1757683438512698,2.9206305288285755e-09
TUBB2B,-1.877757214736476,2.956889240334813e-09
SPDEF,-2.3669461794303226,2.991667749225078e-09
TLR8,-1.8630479362101289,2.999325448200706e-09
GFI1,-1.6131577520040965,3.008925304860318e-09
SDK1,-1.707073563022342,3.017511761308117e-09
CCL5,-1.5801050230257534,3.054933918909025e-09
PDE4C,-1.6936613082039962,3.086517680327968e-09
LOC283070,-1.327776411393483,3.139492107168748e-09
EFNA2,-1.483387890158621,3.149556156666405e-09
CLEC2B,-1.2613659304110492,3.1790927333124803e-09
AKNAD1,1.262481963158792,3.186664501948838e-09
C1QTNF3,-1.262126454033767,3.294888054783266e-09
DACT2,-2.1971137131161536,3.362782524947676e-09
ZNF469,1.532258059014154,3.4236304546109883e-09
ZIC5,3.02225661777247,3.5298951437502812e-09
PCDHGB4,-1.574231204161693,3.6123745409151942e-09
ZNF423,-1.439147910625958,3.629102277570363e-09
PALLD,-1.0676831656148629,3.6338528709151475e-09
LINGO4,-1.0968837881630562,3.6761161918412595e-09
BAAT,1.8308786116322688,3.70031443027129e-09
A1CF,-1.563296409687883,3.728344395847801e-09
ADSSL1,-1.440343765990109,3.783620786451331e-09
FAM50B,-1.5791061913696032,3.795599102499987e-09
KLHL29,1.1357489851611762,3.847843378630669e-09
GP1BA,-1.4304282790380354,3.847843378630669e-09
ZDBF2,-1.429008604809825,3.913225348613276e-09
C10orf72,-1.315492418557052,3.925012996118938e-09
SPINK5,-2.0377657342657365,3.976624835899721e-09
GPAT2,-1.9577672437318752,3.9855118077493415e-09
CCL26,1.6000005628517815,4.069952448564403e-09
CILP2,1.851551125703564,4.103477963768983e-09
SOX14,1.97268345556882,4.149573793043957e-09
AQP6,1.4550672096196482,4.175726241319241e-09
MYOZ3,-1.2115801210984118,4.264342884656286e-09
TBX21,-1.4317045795667722,4.291534731080865e-09
SERPINE2,1.2122144976974203,4.297000892367521e-09
GPR171,-1.413305423844446,4.323418368903223e-09
C20orf195,1.2824183779634983,4.339117483683897e-09
MMP8,1.811609142077434,4.347695449158951e-09
C8orf42,-1.2842569418386462,4.369678700806212e-09
CEL,3.2535628944226467,4.3725252786588954e-09
SOSTDC1,-2.4390791659559925,4.427785331262527e-09
C19orf51,1.6004377622377637,4.445138073049251e-09
SLC22A15,1.122742000682245,4.445138073049251e-09
TBC1D10C,-1.3894671328671286,4.4471648437832915e-09
CHSY3,1.2176873358348983,4.457158999549459e-09
SLC6A14,2.755678850417868,4.492750791703757e-09
STON1,-1.5399066177724725,4.526230166519025e-09
LOC285419,1.0395285775200414,4.579607862673065e-09
MEIS2,-1.6859038035135594,4.6086242331607404e-09
NDUFA4L2,1.3930011086474483,4.621926066520621e-09
RHOJ,-1.1654228551935857,4.665727023143896e-09
NEXN,-1.552674543748938,4.7503452670861406e-09
SORBS2,-1.4886379498550255,4.7548827301153805e-09
PER1,-1.0666238956165763,4.8343266382940605e-09
C1orf133,-1.2693880095514252,4.954675604665247e-09
SOHLH2,-1.6318017226675758,4.994346349082204e-09
RIPPLY1,1.11617484223094,5.1110166932105195e-09
SYT8,1.6843353317414276,5.187914319592597e-09
DCX,-1.0704701262152485,5.1964028344260494e-09
FBXO27,-1.467412817670136,5.229289482743786e-09
PALM3,1.857954929217124,5.313788050117587e-09
CHFR,-1.1479686764454993,5.366283050339744e-09
TIMD4,-1.5922505457956666,5.415666172433229e-09
NXPH3,-1.9079398601398612,5.424457025338081e-09
CSF2,1.6143738103360037,5.5820754199690615e-09
HLA-DPB1,-1.4701304622207054,5.608559788908519e-09
ADAMTSL2,1.189176837796352,5.8873760977687076e-09
TEX19,1.219745795667745,6.020180228761959e-09
PRR15,-1.0279784666553056,6.084277074921291e-09
LRFN1,-1.3179295923588614,6.094785350985288e-09
AKAP12,-1.7486476121439516,6.572353232874799e-09
MME,1.9765073682415133,6.946399660967833e-09
HIST1H1B,1.09029305816135,7.076878214947177e-09
KCNK9,1.7335087924270849,7.124692323829493e-09
EFS,-1.2394175422138831,7.154297692548613e-09
ACADL,-1.0406642247995908,7.335122367202662e-09
ODZ2,-1.5238511939280217,7.380345638491353e-09
ICAM4,-1.2503858604809852,7.427953022923319e-09
SLC2A12,1.3074480385468172,7.459101197775344e-09
PLAT,-1.0337912757973715,7.488643170251715e-09
CD53,-1.392970885212348,7.510529698552124e-09
MASP2,-1.0211927852635148,7.520654676362079e-09
BMPER,-1.8267130138154533,7.611351657349053e-09
TSPAN2,-1.50632405764967,7.656401063357215e-09
CPLX1,1.23708158792427,7.766567117002696e-09
MMRN2,-1.0529294644379965,7.84857744951168e-09
GRP,2.068721755074192,8.0560587683973e-09
EGLN3,-1.2970253453863272,8.330031555406297e-09
PACSIN3,1.3855508954460198,8.483464841426108e-09
CCDC89,-1.0001717209619598,8.764326914785369e-09
KIAA1751,1.2935555005969646,8.930580625371081e-09
CORO6,-1.1948961538461536,9.062076965488609e-09
TFCP2L1,-1.55996644209449,9.07239704702338e-09
SYT11,-1.1907867218147752,9.156590424607616e-09
ALDH1A1,-1.795101466825857,9.158229280180998e-09
AREG,1.667060173972363,9.258001390369874e-09
FNDC5,-1.2505048695207264,9.367208953610872e-09
ANGPTL6,-1.0085739553129789,9.374925319401227e-09
DGKB,-1.7117720876684293,9.464172411879816e-09
CECR7,-1.4596841719256353,9.735512605227264e-09
SLC3A1,-2.0220342145659256,9.807154276813081e-09
LPHN2,-1.2455127494456804,1.0325078041816428e-08
RRN3P1,1.0349607453522085,1.044148425223913e-08
ATOH8,-1.506537233498209,1.0546010012177469e-08
CFB,1.0999258314855869,1.0681525707590095e-08
SLC27A5,1.1074926914548897,1.0903590321095272e-08
BACH2,-1.473425712092781,1.0923259194342451e-08
LTB4R,1.010866919665702,1.1098921117985397e-08
C1orf175,-1.6278447978850377,1.1409841827751256e-08
AIF1L,-1.3547362186593928,1.1410497392572638e-08
TRPM5,-1.7599058076070309,1.1751834990784015e-08
RDM1,1.1081848115299344,1.2163747005987364e-08
AIFM3,-1.779128841889813,1.2185963201637276e-08
KCNF1,-1.5462249019273395,1.2508066631218384e-08
LCP1,-1.3418237847518384,1.2771549967072796e-08
TNFSF8,-1.4161714736483026,1.2830062400435543e-08
CARNS1,-1.1055261470237046,1.2867468556439492e-08
LOC723809,-1.986268070953436,1.2938114742296436e-08
PAR-SN,-1.6243124936039584,1.298059117385027e-08
CACNA1D,1.184480649837968,1.2981895814991151e-08
PCDHB4,-1.2585996759338212,1.3019035731164e-08
RPSAP52,1.0595523537438147,1.3053840229182984e-08
EHD2,-1.1928065324919022,1.3626571712647e-08
DMGDH,-1.2406018847006663,1.3720070450965826e-08
TWIST1,1.490236747398939,1.3737184156888862e-08
AMH,1.913566544431179,1.3870235766292844e-08
NPM2,1.432630274603448,1.388327656698241e-08
ZIC2,2.9815363380521944,1.3990401471806671e-08
CRYBB1,-1.1524347859457618,1.4006195739721717e-08
TMEM169,-1.039414054238447,1.4037210803675454e-08
SLC16A7,-1.600995079310934,1.4422184373242223e-08
OPRL1,-1.120870944908749,1.4474993698955016e-08
MEOX2,-1.9022171328671296,1.4539414648598104e-08
FLRT2,-1.599725908238101,1.4773862911615732e-08
KLHL14,-1.6789092358860649,1.4951149667649303e-08
MEGF6,1.4300936039570171,1.5012744909797187e-08
SERPINA6,-2.4328425635340243,1.5295951906909327e-08
MPDZ,-1.4845989510489517,1.5569455438985236e-08
LTB,-1.248148388197165,1.61812046087338e-08
NXPH1,1.1755378816305646,1.6500233123926982e-08
CD28,-1.3464716442094486,1.661474529335726e-08
SV2A,-1.1976297799761246,1.6708342579392472e-08
APC2,-1.1890647023707994,1.6751676080991993e-08
XPNPEP2,-2.74465888623572,1.7049599623315212e-08
C6orf204,-1.087000289953946,1.7156240478890477e-08
SULF1,1.6924172778441005,1.757217634745389e-08
FGA,1.829715393143442,1.7839649974584966e-08
WHAMML2,-1.149256771277504,1.810012074345505e-08
CD226,-1.291460054579567,1.814426360082101e-08
CCDC106,-1.0234074705782037,1.840158453035455e-08
PRSS12,-1.1822640201262162,1.840158453035455e-08
WDFY4,-1.616884393655126,1.8774581117311052e-08
C8orf79,-1.3856309312638595,1.9172900211134672e-08
LPAR3,-1.5350408067542194,1.927330337316669e-08
HHEX,-1.03498567286372,1.9372331637653287e-08
CLCN4,1.367477775882648,1.9447459285423927e-08
PMP22,-1.0813221047245438,2.0119898313540172e-08
KLF15,-1.5571152652225813,2.027554576353904e-08
C10orf107,-1.0758740235374389,2.0699640394744185e-08
NKX3-2,-1.491614932628349,2.1325928964815346e-08
PYHIN1,-1.4346889049974396,2.134300863602235e-08
C18orf18,-1.231667004946276,2.136424009943693e-08
BHLHE41,-1.2925936892375969,2.228981613175521e-08
IL1RL1,-1.3950255500596969,2.2721553773023923e-08
CHRNB2,-1.4735647791233202,2.27601244322073e-08
SAMSN1,-1.2987026436977658,2.281927953190329e-08
CASS4,-1.2866232389561645,2.2822370915435936e-08
C19orf59,1.7773286031042126,2.2981975997696387e-08
LRRC37A3,1.0445986610950015,2.300801337518248e-08
FCHO1,1.2647045539826038,2.324051092922395e-08
CD3D,-1.37581060890329,2.3483686564220825e-08
SLC5A12,-1.5737132952413448,2.3601094279113993e-08
PCDH19,-2.011500366706466,2.3608443227694673e-08
KLRC3,-1.168964173631249,2.37072761003966e-08
TTC16,1.1215210216612643,2.3859386213375665e-08
TNFRSF10C,1.1438729745863876,2.4277353781573023e-08
AGAP11,-1.1680294217977174,2.44945121479436e-08
THBS4,-3.101804630735118,2.4677513107146317e-08
KCND3,-1.7050436977656471,2.475492602181281e-08
RNF165,-1.2821877281255325,2.4761602323915225e-08
NTRK2,-2.3179991045539827,2.5070656619781988e-08
CHST15,-1.2080080249019254,2.5371999330849362e-08
SIT1,-1.365372914889984,2.5761485907539112e-08
PCDHGB7,-1.6033266331229754,2.581196684997701e-08
SLC6A1,1.0905400307010038,2.629166078505675e-08
LRRC43,1.3344594235033278,2.629166078505675e-08
RARRES1,-1.5895275200409351,2.6346983025480007e-08
TCEA2,-1.16517680368412,2.6843647660181485e-08
IFIT1,-1.4950867388708875,2.6858163337984543e-08
NCF4,-1.1265611802831312,2.7928756907586383e-08
HLA-DPA1,-1.4959376513730105,2.8240656580160888e-08
LRRC17,-1.1511419921541854,2.85068636996527e-08
ART4,-1.220772326454034,2.8867139976061533e-08
IL1R1,-1.1206783046222029,2.9051392616079514e-08
CPNE9,1.259623409517312,2.9290896481551e-08
CHST2,-1.0168556199897685,2.948786759715836e-08
P2RX7,-1.4408104639263142,2.9582409882731883e-08
LRRC6,1.190048780487805,2.9879544364941975e-08
EVX1,2.0972920689067007,3.11761763001055e-08
FRZB,-1.5816471686849782,3.12115219297337e-08
IQSEC3,-1.301733864915574,3.1606149356605585e-08
WNT8B,1.0115029677639424,3.164565429132023e-08
LHFPL3,-1.723274876343169,3.186263603108049e-08
RASSF5,-1.0829523281596458,3.4544212952222736e-08
MDFIC,-1.1532429046563086,3.4981886028809654e-08
KLRG1,-1.0198352891011448,3.583270518673423e-08
GDF6,-1.4992984905338544,3.5851593330580126e-08
COL17A1,-1.6432703308886207,3.5867895814216545e-08
CHRFAM7A,-1.73476169196657,3.626690192338815e-08
LOC100133161,1.0196696401159824,3.6677476416212486e-08
LEP,-1.7271164506225476,3.7465819471699114e-08
C20orf151,1.050138930581617,3.7614752653246874e-08
TMEM106A,-1.029152566945247,3.7629234866369096e-08
FCRL6,-1.2990219682756263,3.901557901310234e-08
SLC34A3,1.2769948916936738,3.904780919340538e-08
GNE,-1.314139322872247,3.916945283332519e-08
FAM149A,-1.562233029165956,3.9176482354999576e-08
LOC399959,-1.5945366280061366,3.9516315690389363e-08
PNMAL2,-1.2858124680197829,3.9858359991639495e-08
C17orf60,-1.199810941497527,4.0007909890275294e-08
UBASH3A,-1.3369633890499748,4.042699387031132e-08
COL4A3,-1.6525849906191366,4.08605923216374e-08
WFDC10B,1.0914793621013126,4.1769773452621055e-08
SLC7A2,-1.6976800272897812,4.179641952806501e-08
C1orf125,-2.16434261470237,4.1796904351739546e-08
CYP39A1,1.1348964011598124,4.1880628723979776e-08
DNAH14,1.4029384274262355,4.214374698291312e-08
CD300LB,-1.166271900051167,4.261901881152963e-08
GABRB2,-2.127333225311276,4.2628070115354286e-08
ADARB2,-1.0199662459491734,4.327094998993271e-08
GRAMD2,1.299425149241002,4.39258065282605e-08
CCR3,-1.2576168088009554,4.41959200356544e-08
DOCK3,-1.157220654954802,4.499395304042311e-08
GPR120,-2.0686507931093354,4.499669761320917e-08
INHBB,1.5540555602933672,4.623125735901973e-08
MEFV,-1.38028656830974,4.6247941357198296e-08
FBLN7,-1.059639723690939,4.6542085607181835e-08
CELF3,-1.8085667832167824,4.6817572429450553e-08
TPSD1,-1.903280760702712,4.8115337545340176e-08
FOXD4,1.1284466911137647,4.867761224140308e-08
PIK3R6,-1.1600324748422297,4.877896498746824e-08
WNT16,-1.140563696060037,4.940954197979356e-08
ZNF385D,-1.3742585621695376,4.976052220180169e-08
TSHZ3,-1.1803652566945262,5.019218173720337e-08
SOX6,-1.3397097987378483,5.041445331460056e-08
FGFR1,-1.190651330376939,5.0670395071564834e-08
CADM1,-1.418093936551248,5.096947765640652e-08
USH1G,-1.0730466228893056,5.20688932081063e-08
FLJ42875,-1.311665828074365,5.219296719210569e-08
IL23R,-1.0382329524134373,5.2524335190020683e-08
CIB2,-1.0206409687873093,5.406874804331994e-08
HLA-DOB,-1.4686097219853282,5.421043008223235e-08
ACAP1,-1.398498157939617,5.42250684462548e-08
TNNT1,2.5729496759338213,5.45678203449661e-08
C7orf52,1.2458729916425035,5.5989206502071936e-08
EVC2,-1.2734976292000724,5.642154199805112e-08
HOMER2,-1.678791702200241,6.088381551971454e-08
HLA-DMB,-1.3436242537949816,6.090324462277708e-08
NUDT11,-1.2075102251407146,6.325249711889757e-08
NHSL2,-1.388321277502985,6.464702230174856e-08
IFIT2,-1.0604833276479615,6.478266270338231e-08
C19orf33,-1.0007008954460217,6.4838691872785e-08
SPARC,1.181586508613334,6.557947287058536e-08
GPR65,-1.1496584086645063,6.887175172775048e-08
EBF4,-1.1917225055432326,7.014460923839976e-08
FAM184A,-1.4948696060037503,7.1025190550382e-08
AGR3,-2.073297961794312,7.17587268768819e-08
CCR7,-1.5058863209960762,7.298750613114305e-08
SIDT1,-1.2061094576155549,7.477589050134263e-08
KATNAL2,-1.0355885127068056,7.528514721688507e-08
DUSP15,1.4925566092444145,7.81751088275416e-08
CFC1B,-1.0676859628176705,7.989327619398617e-08
MAGIX,-1.178862843254315,8.067607669700332e-08
SCAMP5,-1.090403155381205,8.488025493252444e-08
KLHL13,-1.8025373443629604,8.547018266059605e-08
OSM,1.6386116066859984,8.604555424778645e-08
C13orf38,-1.043948695207232,8.616365774245204e-08
S1PR4,-1.1810348968105036,8.622372197147565e-08
HABP2,2.251403829097731,8.737020208871758e-08
ECSCR,-1.009511052362268,8.85071542134023e-08
AKR1B1,-1.1380754647791278,9.094085716314425e-08
KRT83,1.2838874552276986,9.108258143551608e-08
ADCYAP1,-1.7908788248337029,9.143152618233237e-08
CDRT1,1.0670600460515107,9.143152618233237e-08
ELF5,2.752172957530276,9.336978852165093e-08
EPHB6,-1.6559973563022323,9.503076610948553e-08
DOCK8,-1.256560583319108,9.561280281574096e-08
C3orf15,-1.631326326112911,1.0024659769662212e-07
SLC29A4,-1.335668113593722,1.0056463907267965e-07
LRRC25,-1.1681659474671768,1.0103891111273625e-07
SGIP1,1.1088295923588634,1.0188219547007169e-07
GATA2,-1.1254812553300375,1.0342578467013317e-07
KCNH4,1.225990474159987,1.0368930937132105e-07
CXCL17,2.1243339843083757,1.0644660621546929e-07
NOD2,1.139983617601903,1.0709773544798207e-07
SIGLEC5,-1.4606343254306688,1.0746760861756068e-07
NCAM2,-1.6259170646426742,1.0856019322894224e-07
TYROBP,-1.1945166126556348,1.0908651537969038e-07
ZNF655,-1.1572374893399306,1.1077103838956313e-07
GPBAR1,-1.093029541190515,1.1236266855894129e-07
TOX2,-1.0499658024901928,1.133425967764278e-07
CLCN1,1.385172445846836,1.133761434752303e-07
SNRPN,-1.3375541361077925,1.1395293917508048e-07
ZNF660,-1.0087682074023523,1.1489557719758554e-07
SLC26A7,-1.182518309739041,1.1499778442152645e-07
CD8A,-1.5195827392120087,1.163898022508646e-07
ACSM1,-1.2910686508613338,1.1805599501278861e-07
CTNNA2,-2.2285286372164426,1.218615353502289e-07
APOBEC3D,-1.0676679686167514,1.272000541121969e-07
DLGAP1,-1.261098626982773,1.2841389133478064e-07
PHYHIP,-1.3202598413781326,1.3020027582184018e-07
RASAL3,-1.0924627579737356,1.3047439724876669e-07
SLC25A27,1.159169452498725,1.324781122232435e-07
TGFBR3,-1.1656012792086037,1.3294508262411024e-07
KCNV1,-2.100891395190178,1.3328795882460444e-07
ANKRD45,-1.3086267951560648,1.3349726637454178e-07
LGSN,-1.3690690687361418,1.355322754900254e-07
ZDHHC2,-1.2061108391608355,1.3602383158926562e-07
COL9A3,1.9563417107282888,1.3779314812340238e-07
NCKAP5,-1.5149042640286554,1.4037029158156637e-07
SELP,-1.892401253624424,1.425175269242633e-07
FAM180A,-1.4806439365512554,1.4532629177120858e-07
SLC5A8,-1.398538998806072,1.4900516549847388e-07
RAB3B,-1.4378779379157431,1.54309910110274e-07
LOC100126784,-1.2511583830803357,1.547187492978309e-07
CLLU1,1.160745369264881,1.553852672096143e-07
HS6ST2,2.293457035647285,1.5607075917362936e-07
BEND6,-1.2426342230939778,1.5657642930598298e-07
EPHA4,-1.6373932884188935,1.5838619380558422e-07
ZNF880,-1.436085229404746,1.5934739937521217e-07
KCNQ4,-1.4556309568480286,1.5961880180024958e-07
RNF186,-1.4142409943714842,1.6035621461760049e-07
ATP1A3,-1.6380744243561312,1.677232326221579e-07
IGF2BP3,2.260245522769912,1.725619525673263e-07
IGFL2,2.084753351526518,1.7360911166290258e-07
SPOCK2,-1.147993885382908,1.7990574732247617e-07
KLKB1,-1.035557956677469,1.8054264564755686e-07
SLC26A9,1.9871561998976623,1.8221252141994906e-07
NLRP2,-2.757840610608904,1.882762922593157e-07
FOXP3,1.2547502984820014,1.9026078877756797e-07
PCDHA1,-1.3334401330376937,1.9112318606448186e-07
SRGN,-1.1752234947978888,1.923347689488069e-07
FGF7,-1.4232454119051647,1.928940476091136e-07
CAMK1D,-1.1183702114958152,1.9387803134019677e-07
CYTIP,-1.1538138751492415,1.962437803295362e-07
PRRT4,-1.3206727699130147,1.9962695764114726e-07
ZNF879,-1.1036283387344383,1.997963289223556e-07
TMED6,-1.195814497697424,1.997963289223556e-07
LAMA2,-1.531468130649836,2.054051718014842e-07
ZNF43,-1.6089163141736282,2.0559234140684305e-07
C10orf116,-1.3703151799420112,2.086634267295671e-07
HEPHL1,1.9291201773835904,2.137141802420284e-07
LOC100272228,1.0966236824151443,2.2306460772119683e-07
DACH1,1.5490289527545622,2.2380820194532874e-07
ZNF287,-1.0600644635851912,2.238510138037726e-07
KRBA1,-1.2611710643015526,2.256295844384573e-07
RASL10B,1.5614870373528915,2.293653177313125e-07
SIGLEC10,-1.3436533174142902,2.3467910404310973e-07
ACTA2,-1.1895170902268415,2.346945391005548e-07
CHST6,-1.3229693842742627,2.361167551399453e-07
THBS2,1.9187376172608024,2.403157128474498e-07
SPESP1,-1.419201091591335,2.411365171891612e-07
LOC149837,-1.4912162971175196,2.5074270419892944e-07
RORA,-1.0187348626982846,2.566526139946925e-07
C12orf36,-1.343991284325428,2.594275844842933e-07
SATB2,-1.203081988742964,2.603712194169969e-07
KREMEN2,1.1873074449940306,2.6790147048210484e-07
GPC6,-1.2686632781852278,2.75256037471684e-07
DNASE1,1.0115136022514075,2.869760342483927e-07
FAM171B,-1.018547126044683,2.905419484658364e-07
SBSN,1.1643632781852296,2.918474150513332e-07
IL1RN,1.504714190687361,2.959181906008347e-07
FLJ22536,1.081882014327137,2.969215199762807e-07
NRXN2,-1.5202434675081022,2.969538403251152e-07
SLITRK6,-2.4950651884700674,3.028025268972589e-07
BANK1,-1.3720948916936644,3.086485212773288e-07
ITGB1BP2,-1.0512360395701863,3.087781082271697e-07
NELL1,-1.156722488487124,3.110113500046103e-07
ITK,-1.28177503837626,3.199618145648035e-07
C11orf41,1.9634151202456056,3.4068764828434346e-07
CLIC6,-1.5130062169537783,3.410154437196674e-07
CLDN9,1.4749872420262666,3.44121764224434e-07
FAM159A,-1.0084714480641328,3.448529419419843e-07
HTRA4,1.1234298140883507,3.481246459936627e-07
HLA-DOA,-1.478367294900222,3.5066557370129265e-07
TSPAN18,-1.1447971942691524,3.518411816605414e-07
TLR6,-1.1006461794303268,3.547783559523484e-07
VNN2,-1.6684136193075254,3.569243141631602e-07
PMFBP1,1.3376989595770126,3.5785974139428777e-07
BRSK2,2.0761474501108603,3.631082917217713e-07
GBP3,-1.1680917277844092,3.681365106900924e-07
R3HDML,1.1664224714310087,3.68987256000163e-07
PODN,-1.365990900562851,3.7117197825635366e-07
CHST4,2.399552200238784,3.795350641163314e-07
TNFSF11,1.393545446017395,3.8309487729177874e-07
NGF,-1.0108980811871051,3.846319021349199e-07
AKT3,-1.1399896895787132,3.985349229942316e-07
TSPO2,1.025239101142759,4.063092661361317e-07
ASB12,-1.075242512365683,4.150129137019434e-07
DSC3,2.4455999488316595,4.165003150692906e-07
RCOR2,1.1788607197680392,4.233868165073106e-07
CAMKV,1.8206395190175664,4.257185037734386e-07
MUC2,-3.131280564557392,4.260411279126374e-07
CTF1,-1.1916441156404574,4.300366102844185e-07
SCNN1A,-1.1011894337369943,4.3176425979686497e-07
FAM70B,1.239816263005288,4.340651471837794e-07
LASS4,-1.433944073000171,4.343675680168657e-07
TAC3,-1.2559699727102167,4.465670320339931e-07
SLC28A3,1.979927690602083,4.720560372150716e-07
PLA2G3,2.397547586559781,4.76761686607513e-07
ENKUR,-1.051944004775712,4.780740321527072e-07
CD300A,-1.118386158962991,4.787330502515178e-07
WDR72,2.296780863039399,4.871051447744814e-07
ZNF813,-1.535845710387174,4.919772669394262e-07
PRKCG,1.935213192904656,4.964706077606667e-07
PRUNE2,-1.4048128773665276,5.102893655081927e-07
CD300LF,-1.225662578884533,5.137750980140293e-07
SLC13A3,2.240970126215247,5.203318366059539e-07
CXCL13,-2.087423486269825,5.235568903721583e-07
FAM101A,-1.117132619819209,5.256290259040345e-07
LILRB1,-1.3460222411734604,5.259394161064752e-07
GJB5,2.4026080931263856,5.266096594680438e-07
TPRXL,1.7416144806413076,5.272786332741005e-07
FOXH1,-1.1641301125703576,5.306835977612778e-07
PLA2G4F,-1.172513448746372,5.32746659073064e-07
FMNL1,-1.00402458638922,5.545029176497705e-07
ZNF354C,-1.1942724629029535,5.784200510346528e-07
MT1A,-1.8546147705952565,5.962638021183145e-07
FASLG,-1.2403182500426388,6.010562771015381e-07
TRPV4,1.1674898174995691,6.07727011961304e-07
LOC441666,-1.2437411222923425,6.107007881402714e-07
C1orf162,-1.0565716527375004,6.122035042835317e-07
